dm2    sintheta    -2ln(L)
0.0391607 0.0260517 214.657
0.0411163 0.0260517 214.548
0.0431696 0.0260517 214.429
0.0453255 0.0260517 214.297
0.047589 0.0260517 214.153
0.0499655 0.0260517 213.996
0.0524608 0.0260517 213.823
0.0550806 0.0260517 213.634
0.0578312 0.0260517 213.428
0.0607193 0.0260517 213.202
0.0637515 0.0260517 212.956
0.0669352 0.0260517 212.688
0.0702779 0.0260517 212.397
0.0737875 0.0260517 212.079
0.0774723 0.0260517 211.735
0.0813412 0.0260517 211.363
0.0854033 0.0260517 210.96
0.0896683 0.0260517 210.525
0.0941462 0.0260517 210.058
0.0988478 0.0260517 209.556
0.103784 0.0260517 209.02
0.108967 0.0260517 208.449
0.114409 0.0260517 207.845
0.120122 0.0260517 207.207
0.126121 0.0260517 206.538
0.132419 0.0260517 205.843
0.139032 0.0260517 205.125
0.145975 0.0260517 204.393
0.153265 0.0260517 203.655
0.160919 0.0260517 202.924
0.168955 0.0260517 202.213
0.177392 0.0260517 201.543
0.186251 0.0260517 200.937
0.195552 0.0260517 200.42
0.205318 0.0260517 200.026
0.215571 0.0260517 199.793
0.226337 0.0260517 199.763
0.23764 0.0260517 199.986
0.249507 0.0260517 200.514
0.261967 0.0260517 201.406
0.27505 0.0260517 202.721
0.288785 0.0260517 204.521
0.303207 0.0260517 206.862
0.318349 0.0260517 209.798
0.334247 0.0260517 213.369
0.350939 0.0260517 217.603
0.368464 0.0260517 222.505
0.386865 0.0260517 228.059
0.406185 0.0260517 234.22
0.426469 0.0260517 240.917
0.447766 0.0260517 248.054
0.470127 0.0260517 255.515
0.493605 0.0260517 263.173
0.518255 0.0260517 270.9
0.544136 0.0260517 278.577
0.57131 0.0260517 286.103
0.59984 0.0260517 293.399
0.629796 0.0260517 300.412
0.661247 0.0260517 307.116
0.694269 0.0260517 313.503
0.72894 0.0260517 319.581
0.765342 0.0260517 325.369
0.803563 0.0260517 330.89
0.843692 0.0260517 336.17
0.885825 0.0260517 341.233
0.930062 0.0260517 346.103
0.976508 0.0260517 350.799
1.02527 0.0260517 355.337
1.07647 0.0260517 359.732
1.13023 0.0260517 363.998
1.18668 0.0260517 368.158
1.24594 0.0260517 372.251
1.30816 0.0260517 376.341
1.37349 0.0260517 380.523
1.44208 0.0260517 384.893
1.51409 0.0260517 389.495
1.5897 0.0260517 394.221
1.66909 0.0260517 398.754
1.75244 0.0260517 402.618
1.83996 0.0260517 405.309
1.93184 0.0260517 406.335
2.02832 0.0260517 405.143
2.12961 0.0260517 401.143
2.23596 0.0260517 394.023
2.34762 0.0260517 384.244
2.46486 0.0260517 373.222
2.58795 0.0260517 362.771
2.71719 0.0260517 354.226
2.85289 0.0260517 348.035
2.99535 0.0260517 343.995
3.14494 0.0260517 341.791
3.30199 0.0260517 341.258
3.46689 0.0260517 342.106
3.64003 0.0260517 343.713
3.8218 0.0260517 345.51
4.01266 0.0260517 347.336
4.21305 0.0260517 349.032
4.42344 0.0260517 350.055
4.64435 0.0260517 350.304
4.87628 0.0260517 350.033
5.11979 0.0260517 348.638
5.37547 0.0260517 345.903
5.64392 0.0260517 343.239
5.92577 0.0260517 343.28
6.22169 0.0260517 347.995
6.5324 0.0260517 355.285
6.85862 0.0260517 360.032
7.20113 0.0260517 360.44
7.56075 0.0260517 359.586
7.93832 0.0260517 358.907
8.33475 0.0260517 356.781
8.75098 0.0260517 353.516
9.188 0.0260517 349.707
9.64683 0.0260517 346.248
10.1286 0.0260517 345.73
10.6344 0.0260517 346.608
11.1655 0.0260517 345.523
11.7231 0.0260517 345.204
12.3085 0.0260517 345.674
12.9232 0.0260517 348.395
13.5685 0.0260517 348.382
14.2461 0.0260517 345.022
14.9576 0.0260517 342.429
15.7045 0.0260517 342.775
16.4888 0.0260517 346.228
17.3122 0.0260517 346.818
18.1768 0.0260517 345.861
19.0845 0.0260517 343.49
20.0376 0.0260517 342.977
21.0382 0.0260517 341.999
22.0889 0.0260517 343.64
23.1919 0.0260517 345.882
24.3501 0.0260517 343.428
25.5661 0.0260517 344.309
26.8429 0.0260517 341.77
28.1834 0.0260517 344.204
29.5908 0.0260517 344.263
31.0686 0.0260517 342.768
32.6201 0.0260517 345.336
34.2491 0.0260517 341.739
35.9595 0.0260517 345.215
37.7553 0.0260517 343.657
39.6407 0.0260517 343.82
41.6203 0.0260517 344.728
43.6988 0.0260517 342.594
45.8811 0.0260517 345.791
48.1723 0.0260517 342.452
50.578 0.0260517 342.58
53.1038 0.0260517 343.989
55.7557 0.0260517 342.688
58.5401 0.0260517 345.699
61.4635 0.0260517 342.958
64.533 0.0260517 342.354
67.7557 0.0260517 342.614
71.1393 0.0260517 342.853
74.6919 0.0260517 343.953
78.422 0.0260517 341.844
82.3383 0.0260517 344.104
86.4502 0.0260517 344.449
90.7674 0.0260517 343.704
95.3002 0.0260517 343.594
100 0.0260517 343.21
0.01 0.0271942 215.672
0.0105056 0.0271942 215.664
0.0110303 0.0271942 215.656
0.0115811 0.0271942 215.646
0.0121594 0.0271942 215.636
0.0127667 0.0271942 215.624
0.0134042 0.0271942 215.612
0.0140736 0.0271942 215.598
0.0147764 0.0271942 215.583
0.0155144 0.0271942 215.566
0.0162891 0.0271942 215.547
0.0171026 0.0271942 215.527
0.0179567 0.0271942 215.504
0.0188534 0.0271942 215.48
0.0197949 0.0271942 215.452
0.0207835 0.0271942 215.422
0.0218214 0.0271942 215.389
0.0229111 0.0271942 215.353
0.0240553 0.0271942 215.313
0.0252566 0.0271942 215.269
0.0265178 0.0271942 215.22
0.0278421 0.0271942 215.167
0.0292325 0.0271942 215.108
0.0306924 0.0271942 215.043
0.0322251 0.0271942 214.972
0.0338344 0.0271942 214.894
0.035524 0.0271942 214.808
0.0372981 0.0271942 214.714
0.0391607 0.0271942 214.61
0.0411163 0.0271942 214.497
0.0431696 0.0271942 214.372
0.0453255 0.0271942 214.235
0.047589 0.0271942 214.086
0.0499655 0.0271942 213.921
0.0524608 0.0271942 213.742
0.0550806 0.0271942 213.545
0.0578312 0.0271942 213.331
0.0607193 0.0271942 213.096
0.0637515 0.0271942 212.841
0.0669352 0.0271942 212.562
0.0702779 0.0271942 212.26
0.0737875 0.0271942 211.931
0.0774723 0.0271942 211.574
0.0813412 0.0271942 211.188
0.0854033 0.0271942 210.771
0.0896683 0.0271942 210.322
0.0941462 0.0271942 209.839
0.0988478 0.0271942 209.322
0.103784 0.0271942 208.77
0.108967 0.0271942 208.184
0.114409 0.0271942 207.564
0.120122 0.0271942 206.911
0.126121 0.0271942 206.23
0.132419 0.0271942 205.523
0.139032 0.0271942 204.797
0.145975 0.0271942 204.059
0.153265 0.0271942 203.321
0.160919 0.0271942 202.596
0.168955 0.0271942 201.899
0.177392 0.0271942 201.252
0.186251 0.0271942 200.68
0.195552 0.0271942 200.212
0.205318 0.0271942 199.883
0.215571 0.0271942 199.732
0.226337 0.0271942 199.807
0.23764 0.0271942 200.158
0.249507 0.0271942 200.841
0.261967 0.0271942 201.916
0.27505 0.0271942 203.442
0.288785 0.0271942 205.482
0.303207 0.0271942 208.091
0.318349 0.0271942 211.318
0.334247 0.0271942 215.199
0.350939 0.0271942 219.752
0.368464 0.0271942 224.975
0.386865 0.0271942 230.839
0.406185 0.0271942 237.287
0.426469 0.0271942 244.236
0.447766 0.0271942 251.58
0.470127 0.0271942 259.195
0.493605 0.0271942 266.953
0.518255 0.0271942 274.728
0.544136 0.0271942 282.406
0.57131 0.0271942 289.895
0.59984 0.0271942 297.129
0.629796 0.0271942 304.066
0.661247 0.0271942 310.69
0.694269 0.0271942 317.001
0.72894 0.0271942 323.012
0.765342 0.0271942 328.746
0.803563 0.0271942 334.227
0.843692 0.0271942 339.48
0.885825 0.0271942 344.531
0.930062 0.0271942 349.4
0.976508 0.0271942 354.105
1.02527 0.0271942 358.661
1.07647 0.0271942 363.079
1.13023 0.0271942 367.372
1.18668 0.0271942 371.558
1.24594 0.0271942 375.671
1.30816 0.0271942 379.772
1.37349 0.0271942 383.948
1.44208 0.0271942 388.292
1.51409 0.0271942 392.842
1.5897 0.0271942 397.494
1.66909 0.0271942 401.94
1.75244 0.0271942 405.727
1.83996 0.0271942 408.392
1.93184 0.0271942 409.484
2.02832 0.0271942 408.478
2.12961 0.0271942 404.783
2.23596 0.0271942 398.046
2.34762 0.0271942 388.659
2.46486 0.0271942 377.955
2.58795 0.0271942 367.69
2.71719 0.0271942 359.199
2.85289 0.0271942 352.984
2.99535 0.0271942 348.899
3.14494 0.0271942 346.664
3.30199 0.0271942 346.126
3.46689 0.0271942 346.977
3.64003 0.0271942 348.564
3.8218 0.0271942 350.31
4.01266 0.0271942 352.052
4.21305 0.0271942 353.603
4.42344 0.0271942 354.39
4.64435 0.0271942 354.373
4.87628 0.0271942 353.935
5.11979 0.0271942 352.532
5.37547 0.0271942 349.889
5.64392 0.0271942 347.293
5.92577 0.0271942 347.271
6.22169 0.0271942 351.812
6.5324 0.0271942 358.883
6.85862 0.0271942 363.433
7.20113 0.0271942 363.802
7.56075 0.0271942 363.124
7.93832 0.0271942 362.767
8.33475 0.0271942 360.974
8.75098 0.0271942 357.914
9.188 0.0271942 354.233
9.64683 0.0271942 350.924
10.1286 0.0271942 350.503
10.6344 0.0271942 351.454
11.1655 0.0271942 350.495
11.7231 0.0271942 350.083
12.3085 0.0271942 350.299
12.9232 0.0271942 352.7
13.5685 0.0271942 352.646
14.2461 0.0271942 349.479
14.9576 0.0271942 347.044
15.7045 0.0271942 347.43
16.4888 0.0271942 350.787
17.3122 0.0271942 351.444
18.1768 0.0271942 350.542
19.0845 0.0271942 348.198
20.0376 0.0271942 347.654
21.0382 0.0271942 346.691
22.0889 0.0271942 348.336
23.1919 0.0271942 350.534
24.3501 0.0271942 348.157
25.5661 0.0271942 348.972
26.8429 0.0271942 346.466
28.1834 0.0271942 348.876
29.5908 0.0271942 348.962
31.0686 0.0271942 347.511
32.6201 0.0271942 349.998
34.2491 0.0271942 346.435
35.9595 0.0271942 349.86
37.7553 0.0271942 348.365
39.6407 0.0271942 348.522
41.6203 0.0271942 349.417
43.6988 0.0271942 347.292
45.8811 0.0271942 350.429
48.1723 0.0271942 347.194
50.578 0.0271942 347.28
53.1038 0.0271942 348.71
55.7557 0.0271942 347.331
58.5401 0.0271942 350.389
61.4635 0.0271942 347.631
64.533 0.0271942 347.109
67.7557 0.0271942 347.345
71.1393 0.0271942 347.55
74.6919 0.0271942 348.661
78.422 0.0271942 346.574
82.3383 0.0271942 348.832
86.4502 0.0271942 349.107
90.7674 0.0271942 348.405
95.3002 0.0271942 348.267
100 0.0271942 347.926
0.01 0.0283867 215.668
0.0105056 0.0283867 215.66
0.0110303 0.0283867 215.651
0.0115811 0.0283867 215.642
0.0121594 0.0283867 215.631
0.0127667 0.0283867 215.619
0.0134042 0.0283867 215.606
0.0140736 0.0283867 215.591
0.0147764 0.0283867 215.575
0.0155144 0.0283867 215.558
0.0162891 0.0283867 215.538
0.0171026 0.0283867 215.517
0.0179567 0.0283867 215.494
0.0188534 0.0283867 215.468
0.0197949 0.0283867 215.439
0.0207835 0.0283867 215.408
0.0218214 0.0283867 215.374
0.0229111 0.0283867 215.336
0.0240553 0.0283867 215.294
0.0252566 0.0283867 215.248
0.0265178 0.0283867 215.197
0.0278421 0.0283867 215.141
0.0292325 0.0283867 215.08
0.0306924 0.0283867 215.013
0.0322251 0.0283867 214.939
0.0338344 0.0283867 214.857
0.035524 0.0283867 214.768
0.0372981 0.0283867 214.669
0.0391607 0.0283867 214.562
0.0411163 0.0283867 214.443
0.0431696 0.0283867 214.313
0.0453255 0.0283867 214.171
0.047589 0.0283867 214.015
0.0499655 0.0283867 213.844
0.0524608 0.0283867 213.657
0.0550806 0.0283867 213.453
0.0578312 0.0283867 213.23
0.0607193 0.0283867 212.986
0.0637515 0.0283867 212.721
0.0669352 0.0283867 212.432
0.0702779 0.0283867 212.117
0.0737875 0.0283867 211.776
0.0774723 0.0283867 211.407
0.0813412 0.0283867 211.007
0.0854033 0.0283867 210.576
0.0896683 0.0283867 210.112
0.0941462 0.0283867 209.614
0.0988478 0.0283867 209.081
0.103784 0.0283867 208.513
0.108967 0.0283867 207.911
0.114409 0.0283867 207.276
0.120122 0.0283867 206.61
0.126121 0.0283867 205.916
0.132419 0.0283867 205.198
0.139032 0.0283867 204.465
0.145975 0.0283867 203.725
0.153265 0.0283867 202.989
0.160919 0.0283867 202.273
0.168955 0.0283867 201.594
0.177392 0.0283867 200.975
0.186251 0.0283867 200.443
0.195552 0.0283867 200.03
0.205318 0.0283867 199.773
0.215571 0.0283867 199.716
0.226337 0.0283867 199.906
0.23764 0.0283867 200.397
0.249507 0.0283867 201.247
0.261967 0.0283867 202.517
0.27505 0.0283867 204.269
0.288785 0.0283867 206.562
0.303207 0.0283867 209.451
0.318349 0.0283867 212.979
0.334247 0.0283867 217.177
0.350939 0.0283867 222.053
0.368464 0.0283867 227.595
0.386865 0.0283867 233.761
0.406185 0.0283867 240.483
0.426469 0.0283867 247.665
0.447766 0.0283867 255.193
0.470127 0.0283867 262.938
0.493605 0.0283867 270.771
0.518255 0.0283867 278.569
0.544136 0.0283867 286.228
0.57131 0.0283867 293.666
0.59984 0.0283867 300.829
0.629796 0.0283867 307.686
0.661247 0.0283867 314.228
0.694269 0.0283867 320.465
0.72894 0.0283867 326.413
0.765342 0.0283867 332.096
0.803563 0.0283867 337.541
0.843692 0.0283867 342.772
0.885825 0.0283867 347.813
0.930062 0.0283867 352.684
0.976508 0.0283867 357.4
1.02527 0.0283867 361.975
1.07647 0.0283867 366.418
1.13023 0.0283867 370.738
1.18668 0.0283867 374.951
1.24594 0.0283867 379.087
1.30816 0.0283867 383.198
1.37349 0.0283867 387.368
1.44208 0.0283867 391.683
1.51409 0.0283867 396.178
1.5897 0.0283867 400.748
1.66909 0.0283867 405.097
1.75244 0.0283867 408.798
1.83996 0.0283867 411.426
1.93184 0.0283867 412.572
2.02832 0.0283867 411.742
2.12961 0.0283867 408.345
2.23596 0.0283867 401.994
2.34762 0.0283867 393.013
2.46486 0.0283867 382.65
2.58795 0.0283867 372.597
2.71719 0.0283867 364.185
2.85289 0.0283867 357.96
2.99535 0.0283867 353.835
3.14494 0.0283867 351.568
3.30199 0.0283867 351.015
3.46689 0.0283867 351.85
3.64003 0.0283867 353.396
3.8218 0.0283867 355.076
4.01266 0.0283867 356.731
4.21305 0.0283867 358.147
4.42344 0.0283867 358.722
4.64435 0.0283867 358.464
4.87628 0.0283867 357.873
5.11979 0.0283867 356.467
5.37547 0.0283867 353.914
5.64392 0.0283867 351.373
5.92577 0.0283867 351.261
6.22169 0.0283867 355.595
6.5324 0.0283867 362.422
6.85862 0.0283867 366.768
7.20113 0.0283867 367.11
7.56075 0.0283867 366.618
7.93832 0.0283867 366.582
8.33475 0.0283867 365.121
8.75098 0.0283867 362.269
9.188 0.0283867 358.73
9.64683 0.0283867 355.587
10.1286 0.0283867 355.271
10.6344 0.0283867 356.29
11.1655 0.0283867 355.458
11.7231 0.0283867 354.95
12.3085 0.0283867 354.919
12.9232 0.0283867 356.996
13.5685 0.0283867 356.898
14.2461 0.0283867 353.928
14.9576 0.0283867 351.65
15.7045 0.0283867 352.072
16.4888 0.0283867 355.327
17.3122 0.0283867 356.055
18.1768 0.0283867 355.211
19.0845 0.0283867 352.895
20.0376 0.0283867 352.325
21.0382 0.0283867 351.38
22.0889 0.0283867 353.023
23.1919 0.0283867 355.171
24.3501 0.0283867 352.877
25.5661 0.0283867 353.629
26.8429 0.0283867 351.155
28.1834 0.0283867 353.539
29.5908 0.0283867 353.652
31.0686 0.0283867 352.245
32.6201 0.0283867 354.65
34.2491 0.0283867 351.123
35.9595 0.0283867 354.492
37.7553 0.0283867 353.062
39.6407 0.0283867 353.22
41.6203 0.0283867 354.095
43.6988 0.0283867 351.981
45.8811 0.0283867 355.056
48.1723 0.0283867 351.928
50.578 0.0283867 351.973
53.1038 0.0283867 353.421
55.7557 0.0283867 351.968
58.5401 0.0283867 355.065
61.4635 0.0283867 352.296
64.533 0.0283867 351.857
67.7557 0.0283867 352.07
71.1393 0.0283867 352.24
74.6919 0.0283867 353.36
78.422 0.0283867 351.297
82.3383 0.0283867 353.548
86.4502 0.0283867 353.754
90.7674 0.0283867 353.098
95.3002 0.0283867 352.929
100 0.0283867 352.634
0.01 0.0296316 215.665
0.0105056 0.0296316 215.657
0.0110303 0.0296316 215.647
0.0115811 0.0296316 215.637
0.0121594 0.0296316 215.626
0.0127667 0.0296316 215.613
0.0134042 0.0296316 215.6
0.0140736 0.0296316 215.585
0.0147764 0.0296316 215.568
0.0155144 0.0296316 215.55
0.0162891 0.0296316 215.529
0.0171026 0.0296316 215.507
0.0179567 0.0296316 215.483
0.0188534 0.0296316 215.456
0.0197949 0.0296316 215.426
0.0207835 0.0296316 215.393
0.0218214 0.0296316 215.357
0.0229111 0.0296316 215.318
0.0240553 0.0296316 215.274
0.0252566 0.0296316 215.226
0.0265178 0.0296316 215.173
0.0278421 0.0296316 215.115
0.0292325 0.0296316 215.051
0.0306924 0.0296316 214.981
0.0322251 0.0296316 214.904
0.0338344 0.0296316 214.819
0.035524 0.0296316 214.726
0.0372981 0.0296316 214.623
0.0391607 0.0296316 214.511
0.0411163 0.0296316 214.387
0.0431696 0.0296316 214.252
0.0453255 0.0296316 214.104
0.047589 0.0296316 213.942
0.0499655 0.0296316 213.764
0.0524608 0.0296316 213.569
0.0550806 0.0296316 213.357
0.0578312 0.0296316 213.125
0.0607193 0.0296316 212.872
0.0637515 0.0296316 212.596
0.0669352 0.0296316 212.296
0.0702779 0.0296316 211.97
0.0737875 0.0296316 211.616
0.0774723 0.0296316 211.233
0.0813412 0.0296316 210.82
0.0854033 0.0296316 210.374
0.0896683 0.0296316 209.895
0.0941462 0.0296316 209.381
0.0988478 0.0296316 208.833
0.103784 0.0296316 208.25
0.108967 0.0296316 207.632
0.114409 0.0296316 206.982
0.120122 0.0296316 206.302
0.126121 0.0296316 205.596
0.132419 0.0296316 204.87
0.139032 0.0296316 204.132
0.145975 0.0296316 203.391
0.153265 0.0296316 202.66
0.160919 0.0296316 201.956
0.168955 0.0296316 201.299
0.177392 0.0296316 200.714
0.186251 0.0296316 200.229
0.195552 0.0296316 199.878
0.205318 0.0296316 199.703
0.215571 0.0296316 199.748
0.226337 0.0296316 200.064
0.23764 0.0296316 200.707
0.249507 0.0296316 201.738
0.261967 0.0296316 203.218
0.27505 0.0296316 205.208
0.288785 0.0296316 207.768
0.303207 0.0296316 210.948
0.318349 0.0296316 214.786
0.334247 0.0296316 219.306
0.350939 0.0296316 224.507
0.368464 0.0296316 230.363
0.386865 0.0296316 236.82
0.406185 0.0296316 243.799
0.426469 0.0296316 251.194
0.447766 0.0296316 258.882
0.470127 0.0296316 266.731
0.493605 0.0296316 274.614
0.518255 0.0296316 282.415
0.544136 0.0296316 290.037
0.57131 0.0296316 297.411
0.59984 0.0296316 304.495
0.629796 0.0296316 311.268
0.661247 0.0296316 317.73
0.694269 0.0296316 323.894
0.72894 0.0296316 329.782
0.765342 0.0296316 335.42
0.803563 0.0296316 340.833
0.843692 0.0296316 346.045
0.885825 0.0296316 351.079
0.930062 0.0296316 355.953
0.976508 0.0296316 360.682
1.02527 0.0296316 365.278
1.07647 0.0296316 369.747
1.13023 0.0296316 374.096
1.18668 0.0296316 378.337
1.24594 0.0296316 382.495
1.30816 0.0296316 386.618
1.37349 0.0296316 390.781
1.44208 0.0296316 395.066
1.51409 0.0296316 399.501
1.5897 0.0296316 403.982
1.66909 0.0296316 408.225
1.75244 0.0296316 411.832
1.83996 0.0296316 414.412
1.93184 0.0296316 415.602
2.02832 0.0296316 414.939
2.12961 0.0296316 411.833
2.23596 0.0296316 405.866
2.34762 0.0296316 397.301
2.46486 0.0296316 387.301
2.58795 0.0296316 377.486
2.71719 0.0296316 369.174
2.85289 0.0296316 362.953
2.99535 0.0296316 358.795
3.14494 0.0296316 356.496
3.30199 0.0296316 355.918
3.46689 0.0296316 356.717
3.64003 0.0296316 358.202
3.8218 0.0296316 359.801
4.01266 0.0296316 361.367
4.21305 0.0296316 362.659
4.42344 0.0296316 363.046
4.64435 0.0296316 362.572
4.87628 0.0296316 361.846
5.11979 0.0296316 360.443
5.37547 0.0296316 357.977
5.64392 0.0296316 355.478
5.92577 0.0296316 355.251
6.22169 0.0296316 359.344
6.5324 0.0296316 365.903
6.85862 0.0296316 370.04
7.20113 0.0296316 370.367
7.56075 0.0296316 370.07
7.93832 0.0296316 370.351
8.33475 0.0296316 369.219
8.75098 0.0296316 366.579
9.188 0.0296316 363.192
9.64683 0.0296316 360.232
10.1286 0.0296316 360.026
10.6344 0.0296316 361.11
11.1655 0.0296316 360.404
11.7231 0.0296316 359.799
12.3085 0.0296316 359.527
12.9232 0.0296316 361.278
13.5685 0.0296316 361.136
14.2461 0.0296316 358.366
14.9576 0.0296316 356.242
15.7045 0.0296316 356.697
16.4888 0.0296316 359.843
17.3122 0.0296316 360.646
18.1768 0.0296316 359.862
19.0845 0.0296316 357.578
20.0376 0.0296316 356.985
21.0382 0.0296316 356.06
22.0889 0.0296316 357.696
23.1919 0.0296316 359.79
24.3501 0.0296316 357.582
25.5661 0.0296316 358.274
26.8429 0.0296316 355.832
28.1834 0.0296316 358.188
29.5908 0.0296316 358.328
31.0686 0.0296316 356.965
32.6201 0.0296316 359.287
34.2491 0.0296316 355.797
35.9595 0.0296316 359.108
37.7553 0.0296316 357.741
39.6407 0.0296316 357.906
41.6203 0.0296316 358.755
43.6988 0.0296316 356.657
45.8811 0.0296316 359.669
48.1723 0.0296316 356.647
50.578 0.0296316 356.654
53.1038 0.0296316 358.115
55.7557 0.0296316 356.595
58.5401 0.0296316 359.722
61.4635 0.0296316 356.948
64.533 0.0296316 356.591
67.7557 0.0296316 356.783
71.1393 0.0296316 356.917
74.6919 0.0296316 358.044
78.422 0.0296316 356.006
82.3383 0.0296316 358.247
86.4502 0.0296316 358.386
90.7674 0.0296316 357.776
95.3002 0.0296316 357.574
100 0.0296316 357.327
0.01 0.0309311 215.661
0.0105056 0.0309311 215.653
0.0110303 0.0309311 215.643
0.0115811 0.0309311 215.632
0.0121594 0.0309311 215.62
0.0127667 0.0309311 215.607
0.0134042 0.0309311 215.593
0.0140736 0.0309311 215.577
0.0147764 0.0309311 215.56
0.0155144 0.0309311 215.541
0.0162891 0.0309311 215.52
0.0171026 0.0309311 215.497
0.0179567 0.0309311 215.471
0.0188534 0.0309311 215.443
0.0197949 0.0309311 215.412
0.0207835 0.0309311 215.378
0.0218214 0.0309311 215.34
0.0229111 0.0309311 215.299
0.0240553 0.0309311 215.253
0.0252566 0.0309311 215.203
0.0265178 0.0309311 215.148
0.0278421 0.0309311 215.088
0.0292325 0.0309311 215.021
0.0306924 0.0309311 214.948
0.0322251 0.0309311 214.867
0.0338344 0.0309311 214.779
0.035524 0.0309311 214.682
0.0372981 0.0309311 214.575
0.0391607 0.0309311 214.458
0.0411163 0.0309311 214.329
0.0431696 0.0309311 214.188
0.0453255 0.0309311 214.034
0.047589 0.0309311 213.865
0.0499655 0.0309311 213.68
0.0524608 0.0309311 213.478
0.0550806 0.0309311 213.257
0.0578312 0.0309311 213.016
0.0607193 0.0309311 212.753
0.0637515 0.0309311 212.466
0.0669352 0.0309311 212.155
0.0702779 0.0309311 211.817
0.0737875 0.0309311 211.45
0.0774723 0.0309311 211.054
0.0813412 0.0309311 210.626
0.0854033 0.0309311 210.166
0.0896683 0.0309311 209.671
0.0941462 0.0309311 209.142
0.0988478 0.0309311 208.578
0.103784 0.0309311 207.979
0.108967 0.0309311 207.346
0.114409 0.0309311 206.682
0.120122 0.0309311 205.989
0.126121 0.0309311 205.273
0.132419 0.0309311 204.539
0.139032 0.0309311 203.797
0.145975 0.0309311 203.058
0.153265 0.0309311 202.335
0.160919 0.0309311 201.648
0.168955 0.0309311 201.018
0.177392 0.0309311 200.471
0.186251 0.0309311 200.04
0.195552 0.0309311 199.76
0.205318 0.0309311 199.675
0.215571 0.0309311 199.833
0.226337 0.0309311 200.287
0.23764 0.0309311 201.095
0.249507 0.0309311 202.32
0.261967 0.0309311 204.023
0.27505 0.0309311 206.266
0.288785 0.0309311 209.104
0.303207 0.0309311 212.586
0.318349 0.0309311 216.742
0.334247 0.0309311 221.587
0.350939 0.0309311 227.11
0.368464 0.0309311 233.273
0.386865 0.0309311 240.01
0.406185 0.0309311 247.227
0.426469 0.0309311 254.812
0.447766 0.0309311 262.634
0.470127 0.0309311 270.562
0.493605 0.0309311 278.471
0.518255 0.0309311 286.253
0.544136 0.0309311 293.824
0.57131 0.0309311 301.125
0.59984 0.0309311 308.124
0.629796 0.0309311 314.811
0.661247 0.0309311 321.194
0.694269 0.0309311 327.289
0.72894 0.0309311 333.122
0.765342 0.0309311 338.718
0.803563 0.0309311 344.102
0.843692 0.0309311 349.299
0.885825 0.0309311 354.328
0.930062 0.0309311 359.208
0.976508 0.0309311 363.952
1.02527 0.0309311 368.569
1.07647 0.0309311 373.065
1.13023 0.0309311 377.444
1.18668 0.0309311 381.713
1.24594 0.0309311 385.894
1.30816 0.0309311 390.029
1.37349 0.0309311 394.185
1.44208 0.0309311 398.437
1.51409 0.0309311 402.809
1.5897 0.0309311 407.196
1.66909 0.0309311 411.327
1.75244 0.0309311 414.83
1.83996 0.0309311 417.355
1.93184 0.0309311 418.58
2.02832 0.0309311 418.072
2.12961 0.0309311 415.248
2.23596 0.0309311 409.663
2.34762 0.0309311 401.52
2.46486 0.0309311 391.9
2.58795 0.0309311 382.348
2.71719 0.0309311 374.157
2.85289 0.0309311 367.956
2.99535 0.0309311 363.772
3.14494 0.0309311 361.439
3.30199 0.0309311 360.826
3.46689 0.0309311 361.572
3.64003 0.0309311 362.975
3.8218 0.0309311 364.482
4.01266 0.0309311 365.956
4.21305 0.0309311 367.134
4.42344 0.0309311 367.357
4.64435 0.0309311 366.696
4.87628 0.0309311 365.851
5.11979 0.0309311 364.456
5.37547 0.0309311 362.073
5.64392 0.0309311 359.603
5.92577 0.0309311 359.237
6.22169 0.0309311 363.061
6.5324 0.0309311 369.329
6.85862 0.0309311 373.254
7.20113 0.0309311 373.577
7.56075 0.0309311 373.48
7.93832 0.0309311 374.074
8.33475 0.0309311 373.265
8.75098 0.0309311 370.838
9.188 0.0309311 367.616
9.64683 0.0309311 364.854
10.1286 0.0309311 364.763
10.6344 0.0309311 365.908
11.1655 0.0309311 365.327
11.7231 0.0309311 364.624
12.3085 0.0309311 364.118
12.9232 0.0309311 365.544
13.5685 0.0309311 365.358
14.2461 0.0309311 362.787
14.9576 0.0309311 360.816
15.7045 0.0309311 361.3
16.4888 0.0309311 364.331
17.3122 0.0309311 365.213
18.1768 0.0309311 364.489
19.0845 0.0309311 362.239
20.0376 0.0309311 361.63
21.0382 0.0309311 360.725
22.0889 0.0309311 362.35
23.1919 0.0309311 364.385
24.3501 0.0309311 362.268
25.5661 0.0309311 362.9
26.8429 0.0309311 360.491
28.1834 0.0309311 362.816
29.5908 0.0309311 362.983
31.0686 0.0309311 361.663
32.6201 0.0309311 363.903
34.2491 0.0309311 360.453
35.9595 0.0309311 363.701
37.7553 0.0309311 362.397
39.6407 0.0309311 362.576
41.6203 0.0309311 363.393
43.6988 0.0309311 361.313
45.8811 0.0309311 364.26
48.1723 0.0309311 361.345
50.578 0.0309311 361.316
53.1038 0.0309311 362.787
55.7557 0.0309311 361.206
58.5401 0.0309311 364.356
61.4635 0.0309311 361.582
64.533 0.0309311 361.306
67.7557 0.0309311 361.478
71.1393 0.0309311 361.576
74.6919 0.0309311 362.709
78.422 0.0309311 360.696
82.3383 0.0309311 362.922
86.4502 0.0309311 362.998
90.7674 0.0309311 362.434
95.3002 0.0309311 362.199
