#average flux in [cosZ = 0.90 --  1.00, phi_Az =   0 -- 360]
 Enu(GeV)   NuMu       NuMubar    NuE        NuEbar  (m^2 sec sr GeV)^-1
 3.5481E+02 5.2000E-06 3.3543E-06 2.3424E-07 1.8550E-07
 3.9811E+02 3.6126E-06 2.3095E-06 1.5812E-07 1.2487E-07
 4.4668E+02 2.5066E-06 1.5904E-06 1.0687E-07 8.4030E-08
 5.0119E+02 1.7336E-06 1.0917E-06 7.1861E-08 5.6851E-08
 5.6234E+02 1.2022E-06 7.5325E-07 4.8108E-08 3.8013E-08
 6.3096E+02 8.2611E-07 5.1372E-07 3.2562E-08 2.5408E-08
 7.0795E+02 5.6876E-07 3.5100E-07 2.1925E-08 1.7035E-08
 7.9433E+02 3.8968E-07 2.3919E-07 1.4630E-08 1.1446E-08
 8.9125E+02 2.6653E-07 1.6328E-07 9.8536E-09 7.5856E-09
 1.0000E+03 1.8359E-07 1.1185E-07 6.6124E-09 5.0488E-09
 1.1220E+03 1.2428E-07 7.5055E-08 4.3929E-09 3.3930E-09
 1.2589E+03 8.4353E-08 5.0835E-08 2.9202E-09 2.2264E-09
 1.4125E+03 5.7166E-08 3.4347E-08 1.9528E-09 1.4564E-09
 1.5849E+03 3.8738E-08 2.3013E-08 1.3095E-09 9.6036E-10
 1.7783E+03 2.6148E-08 1.5467E-08 8.7189E-10 6.3153E-10
 1.9953E+03 1.7675E-08 1.0411E-08 5.7098E-10 4.2984E-10
 2.2387E+03 1.1884E-08 6.9314E-09 3.8171E-10 2.7930E-10
 2.5119E+03 7.9673E-09 4.6303E-09 2.5626E-10 1.8488E-10
 2.8184E+03 5.3169E-09 3.1001E-09 1.6433E-10 1.2347E-10
 3.1623E+03 3.6630E-09 2.1233E-09 1.0975E-10 8.0742E-11
 3.5481E+03 2.3647E-09 1.3692E-09 7.2411E-11 5.1935E-11
 3.9811E+03 1.5740E-09 9.0804E-10 4.7171E-11 3.3434E-11
 4.4668E+03 1.0462E-09 5.9884E-10 3.0769E-11 2.1404E-11
 5.0119E+03 6.9403E-10 3.9404E-10 2.0375E-11 1.3991E-11
 5.6234E+03 4.5960E-10 2.6040E-10 1.3517E-11 9.5497E-12
 6.3096E+03 3.0347E-10 1.7138E-10 8.9553E-12 6.3152E-12
 7.0795E+03 2.0068E-10 1.1243E-10 5.7626E-12 4.0600E-12
 7.9433E+03 1.3229E-10 7.3611E-11 3.7100E-12 2.6875E-12
 8.9125E+03 8.6714E-11 4.7994E-11 2.4460E-12 1.7917E-12
 1.0000E+04 5.6854E-11 3.1246E-11 1.6031E-12 1.1300E-12
average flux in [cosZ = 0.60 --  0.70, phi_Az =   0 -- 360]
 Enu(GeV)   NuMu       NuMubar    NuE        NuEbar  (m^2 sec sr GeV)^-1
 1.0000E-01 7.4258E+03 7.5235E+03 3.5815E+03 3.5727E+03
 1.1220E-01 6.6581E+03 6.7340E+03 3.2206E+03 3.1854E+03
 1.2589E-01 5.9386E+03 5.9961E+03 2.8694E+03 2.8117E+03
 1.4125E-01 5.2528E+03 5.2955E+03 2.5383E+03 2.4582E+03
 1.5849E-01 4.6083E+03 4.6325E+03 2.2257E+03 2.1313E+03
 1.7783E-01 4.0016E+03 4.0159E+03 1.9317E+03 1.8320E+03
 1.9953E-01 3.4348E+03 3.4373E+03 1.6624E+03 1.5626E+03
 2.2387E-01 2.9132E+03 2.9061E+03 1.4187E+03 1.3194E+03
 2.5119E-01 2.4419E+03 2.4327E+03 1.2000E+03 1.1013E+03
 2.8184E-01 2.0290E+03 2.0182E+03 1.0035E+03 9.0878E+02
 3.1623E-01 1.6726E+03 1.6585E+03 8.2969E+02 7.4417E+02
 3.5481E-01 1.3648E+03 1.3503E+03 6.7966E+02 6.0399E+02
 3.9811E-01 1.1046E+03 1.0894E+03 5.5091E+02 4.8507E+02
 4.4668E-01 8.8579E+02 8.6956E+02 4.4309E+02 3.8582E+02
 5.0119E-01 7.0289E+02 6.8657E+02 3.5324E+02 3.0388E+02
 5.6234E-01 5.5404E+02 5.3903E+02 2.7840E+02 2.3714E+02
 6.3096E-01 4.3352E+02 4.2007E+02 2.1750E+02 1.8362E+02
 7.0795E-01 3.3573E+02 3.2408E+02 1.6868E+02 1.4058E+02
 7.9433E-01 2.5817E+02 2.4787E+02 1.2944E+02 1.0655E+02
 8.9125E-01 1.9746E+02 1.8851E+02 9.8459E+01 8.0303E+01
 1.0000E+00 1.5057E+02 1.4283E+02 7.4117E+01 5.9986E+01
 1.1220E+00 1.1406E+02 1.0747E+02 5.5424E+01 4.4524E+01
 1.2589E+00 8.5916E+01 8.0399E+01 4.1170E+01 3.2770E+01
