dm2    sintheta    -2ln(L)
0.59984 0.0283867 477.213
0.629796 0.0283867 489.002
0.661247 0.0283867 500.864
0.694269 0.0283867 512.78
0.72894 0.0283867 524.735
0.765342 0.0283867 536.708
0.803563 0.0283867 548.675
0.843692 0.0283867 560.6
0.885825 0.0283867 572.443
0.930062 0.0283867 584.159
0.976508 0.0283867 595.699
1.02527 0.0283867 607.018
1.07647 0.0283867 618.075
1.13023 0.0283867 628.84
1.18668 0.0283867 639.299
1.24594 0.0283867 649.455
1.30816 0.0283867 659.333
1.37349 0.0283867 668.966
1.44208 0.0283867 678.366
1.51409 0.0283867 687.464
1.5897 0.0283867 696.025
1.66909 0.0283867 703.61
1.75244 0.0283867 709.643
1.83996 0.0283867 713.525
1.93184 0.0283867 714.649
2.02832 0.0283867 712.303
2.12961 0.0283867 705.689
2.23596 0.0283867 694.383
2.34762 0.0283867 679.131
2.46486 0.0283867 662.145
2.58795 0.0283867 646.171
2.71719 0.0283867 633.158
2.85289 0.0283867 623.622
2.99535 0.0283867 616.751
3.14494 0.0283867 611.167
3.30199 0.0283867 606.01
3.46689 0.0283867 601.318
3.64003 0.0283867 597.531
3.8218 0.0283867 595.068
4.01266 0.0283867 594.138
4.21305 0.0283867 594.122
4.42344 0.0283867 593.812
4.64435 0.0283867 593.63
4.87628 0.0283867 594.981
5.11979 0.0283867 596.365
5.37547 0.0283867 595.536
5.64392 0.0283867 593.251
5.92577 0.0283867 592.72
6.22169 0.0283867 596.873
6.5324 0.0283867 603.287
6.85862 0.0283867 605.638
7.20113 0.0283867 603.521
7.56075 0.0283867 602.361
7.93832 0.0283867 603.332
8.33475 0.0283867 603.311
8.75098 0.0283867 600.939
9.188 0.0283867 596.261
9.64683 0.0283867 592.089
10.1286 0.0283867 592.528
10.6344 0.0283867 595.098
11.1655 0.0283867 593.963
11.7231 0.0283867 589.797
12.3085 0.0283867 584.935
12.9232 0.0283867 582.882
13.5685 0.0283867 581.518
14.2461 0.0283867 580.9
14.9576 0.0283867 581.84
15.7045 0.0283867 584.507
16.4888 0.0283867 590.583
17.3122 0.0283867 590.18
18.1768 0.0283867 584.856
19.0845 0.0283867 580.701
20.0376 0.0283867 579.228
21.0382 0.0283867 579.107
22.0889 0.0283867 582.879
23.1919 0.0283867 586.11
24.3501 0.0283867 583.442
25.5661 0.0283867 583.599
26.8429 0.0283867 579.236
28.1834 0.0283867 582.603
29.5908 0.0283867 583.105
31.0686 0.0283867 581.484
32.6201 0.0283867 584.493
34.2491 0.0283867 579.944
35.9595 0.0283867 584.281
37.7553 0.0283867 582.197
39.6407 0.0283867 583.089
41.6203 0.0283867 582.957
43.6988 0.0283867 581.587
45.8811 0.0283867 585.009
48.1723 0.0283867 581.078
50.578 0.0283867 581.581
53.1038 0.0283867 581.961
55.7557 0.0283867 582.19
58.5401 0.0283867 584.683
61.4635 0.0283867 581.634
64.533 0.0283867 580.249
67.7557 0.0283867 581.023
71.1393 0.0283867 582.46
74.6919 0.0283867 581.93
78.422 0.0283867 580.082
82.3383 0.0283867 582.567
86.4502 0.0283867 583.259
90.7674 0.0283867 581.774
95.3002 0.0283867 583.095
100 0.0283867 582.641
0.01 0.0296316 373.281
0.0105056 0.0296316 373.268
0.0110303 0.0296316 373.254
0.0115811 0.0296316 373.238
0.0121594 0.0296316 373.221
0.0127667 0.0296316 373.202
0.0134042 0.0296316 373.181
0.0140736 0.0296316 373.158
0.0147764 0.0296316 373.133
0.0155144 0.0296316 373.105
0.0162891 0.0296316 373.075
0.0171026 0.0296316 373.041
0.0179567 0.0296316 373.004
0.0188534 0.0296316 372.963
0.0197949 0.0296316 372.918
0.0207835 0.0296316 372.868
0.0218214 0.0296316 372.813
0.0229111 0.0296316 372.753
0.0240553 0.0296316 372.687
0.0252566 0.0296316 372.614
0.0265178 0.0296316 372.533
0.0278421 0.0296316 372.445
0.0292325 0.0296316 372.348
0.0306924 0.0296316 372.241
0.0322251 0.0296316 372.123
0.0338344 0.0296316 371.994
0.035524 0.0296316 371.852
0.0372981 0.0296316 371.696
0.0391607 0.0296316 371.524
0.0411163 0.0296316 371.336
0.0431696 0.0296316 371.129
0.0453255 0.0296316 370.903
0.047589 0.0296316 370.654
0.0499655 0.0296316 370.382
0.0524608 0.0296316 370.084
0.0550806 0.0296316 369.758
0.0578312 0.0296316 369.402
0.0607193 0.0296316 369.013
0.0637515 0.0296316 368.588
0.0669352 0.0296316 368.125
0.0702779 0.0296316 367.622
0.0737875 0.0296316 367.074
0.0774723 0.0296316 366.48
0.0813412 0.0296316 365.836
0.0854033 0.0296316 365.14
0.0896683 0.0296316 364.39
0.0941462 0.0296316 363.582
0.0988478 0.0296316 362.716
0.103784 0.0296316 361.79
0.108967 0.0296316 360.804
0.114409 0.0296316 359.759
0.120122 0.0296316 358.656
0.126121 0.0296316 357.5
0.132419 0.0296316 356.297
0.139032 0.0296316 355.056
0.145975 0.0296316 353.787
0.153265 0.0296316 352.508
0.160919 0.0296316 351.238
0.168955 0.0296316 350.002
0.177392 0.0296316 348.832
0.186251 0.0296316 347.765
0.195552 0.0296316 346.846
0.205318 0.0296316 346.127
0.215571 0.0296316 345.668
0.226337 0.0296316 345.538
0.23764 0.0296316 345.809
0.249507 0.0296316 346.563
0.261967 0.0296316 347.881
0.27505 0.0296316 349.848
0.288785 0.0296316 352.542
0.303207 0.0296316 356.036
0.318349 0.0296316 360.389
0.334247 0.0296316 365.642
0.350939 0.0296316 371.814
0.368464 0.0296316 378.896
0.386865 0.0296316 386.853
0.406185 0.0296316 395.625
0.426469 0.0296316 405.126
0.447766 0.0296316 415.254
0.470127 0.0296316 425.901
0.493605 0.0296316 436.959
0.518255 0.0296316 448.33
0.544136 0.0296316 459.935
0.57131 0.0296316 471.709
0.59984 0.0296316 483.612
0.629796 0.0296316 495.615
0.661247 0.0296316 507.698
0.694269 0.0296316 519.848
0.72894 0.0296316 532.048
0.765342 0.0296316 544.276
0.803563 0.0296316 556.503
0.843692 0.0296316 568.692
0.885825 0.0296316 580.799
0.930062 0.0296316 592.775
0.976508 0.0296316 604.57
1.02527 0.0296316 616.135
1.07647 0.0296316 627.427
1.13023 0.0296316 638.414
1.18668 0.0296316 649.08
1.24594 0.0296316 659.426
1.30816 0.0296316 669.471
1.37349 0.0296316 679.243
1.44208 0.0296316 688.75
1.51409 0.0296316 697.916
1.5897 0.0296316 706.504
1.66909 0.0296316 714.077
1.75244 0.0296316 720.076
1.83996 0.0296316 723.935
1.93184 0.0296316 725.084
2.02832 0.0296316 722.84
2.12961 0.0296316 716.4
2.23596 0.0296316 705.298
2.34762 0.0296316 690.228
2.46486 0.0296316 673.347
2.58795 0.0296316 657.366
2.71719 0.0296316 644.24
2.85289 0.0296316 634.534
2.99535 0.0296316 627.472
3.14494 0.0296316 621.686
3.30199 0.0296316 616.314
3.46689 0.0296316 611.4
3.64003 0.0296316 607.377
3.8218 0.0296316 604.678
4.01266 0.0296316 603.528
4.21305 0.0296316 603.294
4.42344 0.0296316 602.717
4.64435 0.0296316 602.274
4.87628 0.0296316 603.567
5.11979 0.0296316 605.231
5.37547 0.0296316 604.929
5.64392 0.0296316 603.151
5.92577 0.0296316 602.776
6.22169 0.0296316 606.686
6.5324 0.0296316 612.695
6.85862 0.0296316 614.713
7.20113 0.0296316 612.498
7.56075 0.0296316 611.431
7.93832 0.0296316 612.534
8.33475 0.0296316 612.634
8.75098 0.0296316 610.38
9.188 0.0296316 605.919
9.64683 0.0296316 602.111
10.1286 0.0296316 602.923
10.6344 0.0296316 605.753
11.1655 0.0296316 604.769
11.7231 0.0296316 600.456
12.3085 0.0296316 595.232
12.9232 0.0296316 592.791
13.5685 0.0296316 591.399
14.2461 0.0296316 591.047
14.9576 0.0296316 592.153
15.7045 0.0296316 594.766
16.4888 0.0296316 600.654
17.3122 0.0296316 600.227
18.1768 0.0296316 595.016
19.0845 0.0296316 591.078
20.0376 0.0296316 589.635
21.0382 0.0296316 589.516
22.0889 0.0296316 593.22
23.1919 0.0296316 596.306
24.3501 0.0296316 593.758
25.5661 0.0296316 593.896
26.8429 0.0296316 589.569
28.1834 0.0296316 592.921
29.5908 0.0296316 593.412
31.0686 0.0296316 591.829
32.6201 0.0296316 594.814
34.2491 0.0296316 590.281
35.9595 0.0296316 594.565
37.7553 0.0296316 592.513
39.6407 0.0296316 593.451
41.6203 0.0296316 593.266
43.6988 0.0296316 591.911
45.8811 0.0296316 595.288
48.1723 0.0296316 591.446
50.578 0.0296316 591.927
53.1038 0.0296316 592.275
55.7557 0.0296316 592.499
58.5401 0.0296316 595.011
61.4635 0.0296316 591.936
64.533 0.0296316 590.593
67.7557 0.0296316 591.395
71.1393 0.0296316 592.79
74.6919 0.0296316 592.276
78.422 0.0296316 590.422
82.3383 0.0296316 592.915
86.4502 0.0296316 593.562
90.7674 0.0296316 592.107
95.3002 0.0296316 593.408
100 0.0296316 593.027
0.01 0.0309311 373.275
0.0105056 0.0309311 373.262
0.0110303 0.0309311 373.247
0.0115811 0.0309311 373.231
0.0121594 0.0309311 373.213
0.0127667 0.0309311 373.193
0.0134042 0.0309311 373.172
0.0140736 0.0309311 373.148
0.0147764 0.0309311 373.121
0.0155144 0.0309311 373.092
0.0162891 0.0309311 373.06
0.0171026 0.0309311 373.025
0.0179567 0.0309311 372.986
0.0188534 0.0309311 372.943
0.0197949 0.0309311 372.896
0.0207835 0.0309311 372.844
0.0218214 0.0309311 372.787
0.0229111 0.0309311 372.724
0.0240553 0.0309311 372.655
0.0252566 0.0309311 372.579
0.0265178 0.0309311 372.495
0.0278421 0.0309311 372.403
0.0292325 0.0309311 372.302
0.0306924 0.0309311 372.19
0.0322251 0.0309311 372.068
0.0338344 0.0309311 371.933
0.035524 0.0309311 371.785
0.0372981 0.0309311 371.622
0.0391607 0.0309311 371.443
0.0411163 0.0309311 371.247
0.0431696 0.0309311 371.032
0.0453255 0.0309311 370.796
0.047589 0.0309311 370.537
0.0499655 0.0309311 370.254
0.0524608 0.0309311 369.944
0.0550806 0.0309311 369.605
0.0578312 0.0309311 369.234
0.0607193 0.0309311 368.83
0.0637515 0.0309311 368.388
0.0669352 0.0309311 367.908
0.0702779 0.0309311 367.385
0.0737875 0.0309311 366.817
0.0774723 0.0309311 366.201
0.0813412 0.0309311 365.534
0.0854033 0.0309311 364.814
0.0896683 0.0309311 364.038
0.0941462 0.0309311 363.204
0.0988478 0.0309311 362.311
0.103784 0.0309311 361.357
0.108967 0.0309311 360.344
0.114409 0.0309311 359.272
0.120122 0.0309311 358.144
0.126121 0.0309311 356.964
0.132419 0.0309311 355.741
0.139032 0.0309311 354.484
0.145975 0.0309311 353.206
0.153265 0.0309311 351.925
0.160919 0.0309311 350.664
0.168955 0.0309311 349.449
0.177392 0.0309311 348.316
0.186251 0.0309311 347.304
0.195552 0.0309311 346.463
0.205318 0.0309311 345.848
0.215571 0.0309311 345.523
0.226337 0.0309311 345.558
0.23764 0.0309311 346.032
0.249507 0.0309311 347.027
0.261967 0.0309311 348.626
0.27505 0.0309311 350.913
0.288785 0.0309311 353.966
0.303207 0.0309311 357.852
0.318349 0.0309311 362.625
0.334247 0.0309311 368.315
0.350939 0.0309311 374.933
0.368464 0.0309311 382.459
0.386865 0.0309311 390.845
0.406185 0.0309311 400.02
0.426469 0.0309311 409.891
0.447766 0.0309311 420.353
0.470127 0.0309311 431.295
0.493605 0.0309311 442.614
0.518255 0.0309311 454.221
0.544136 0.0309311 466.043
0.57131 0.0309311 478.029
0.59984 0.0309311 490.142
0.629796 0.0309311 502.363
0.661247 0.0309311 514.676
0.694269 0.0309311 527.066
0.72894 0.0309311 539.517
0.765342 0.0309311 552.004
0.803563 0.0309311 564.495
0.843692 0.0309311 576.951
0.885825 0.0309311 589.323
0.930062 0.0309311 601.561
0.976508 0.0309311 613.611
1.02527 0.0309311 625.423
1.07647 0.0309311 636.95
1.13023 0.0309311 648.16
1.18668 0.0309311 659.033
1.24594 0.0309311 669.568
1.30816 0.0309311 679.778
1.37349 0.0309311 689.688
1.44208 0.0309311 699.297
1.51409 0.0309311 708.524
1.5897 0.0309311 717.127
1.66909 0.0309311 724.675
1.75244 0.0309311 730.626
1.83996 0.0309311 734.446
1.93184 0.0309311 735.608
2.02832 0.0309311 733.454
2.12961 0.0309311 727.181
2.23596 0.0309311 716.29
2.34762 0.0309311 701.421
2.46486 0.0309311 684.675
2.58795 0.0309311 668.721
2.71719 0.0309311 655.511
2.85289 0.0309311 645.649
2.99535 0.0309311 638.4
3.14494 0.0309311 632.403
3.30199 0.0309311 626.799
3.46689 0.0309311 621.636
3.64003 0.0309311 617.353
3.8218 0.0309311 614.395
4.01266 0.0309311 613.014
4.21305 0.0309311 612.563
4.42344 0.0309311 611.742
4.64435 0.0309311 611.066
4.87628 0.0309311 612.327
5.11979 0.0309311 614.294
5.37547 0.0309311 614.543
5.64392 0.0309311 613.285
5.92577 0.0309311 613.065
6.22169 0.0309311 616.715
6.5324 0.0309311 622.298
6.85862 0.0309311 623.97
7.20113 0.0309311 621.65
7.56075 0.0309311 620.658
7.93832 0.0309311 621.868
8.33475 0.0309311 622.076
8.75098 0.0309311 619.946
9.188 0.0309311 615.729
9.64683 0.0309311 612.325
10.1286 0.0309311 613.533
10.6344 0.0309311 616.623
11.1655 0.0309311 615.782
11.7231 0.0309311 611.314
12.3085 0.0309311 605.731
12.9232 0.0309311 602.904
13.5685 0.0309311 601.487
14.2461 0.0309311 601.406
14.9576 0.0309311 602.676
15.7045 0.0309311 605.229
16.4888 0.0309311 610.92
17.3122 0.0309311 610.466
18.1768 0.0309311 605.376
19.0845 0.0309311 601.665
20.0376 0.0309311 600.258
21.0382 0.0309311 600.143
22.0889 0.0309311 603.768
23.1919 0.0309311 606.704
24.3501 0.0309311 604.281
25.5661 0.0309311 604.403
26.8429 0.0309311 600.113
28.1834 0.0309311 603.447
29.5908 0.0309311 603.928
31.0686 0.0309311 602.383
32.6201 0.0309311 605.344
34.2491 0.0309311 600.828
35.9595 0.0309311 605.054
37.7553 0.0309311 603.034
39.6407 0.0309311 604.027
41.6203 0.0309311 603.781
43.6988 0.0309311 602.443
45.8811 0.0309311 605.775
48.1723 0.0309311 602.022
50.578 0.0309311 602.484
53.1038 0.0309311 602.796
55.7557 0.0309311 603.021
58.5401 0.0309311 605.544
61.4635 0.0309311 602.449
64.533 0.0309311 601.148
67.7557 0.0309311 601.977
71.1393 0.0309311 603.33
74.6919 0.0309311 602.832
78.422 0.0309311 600.973
82.3383 0.0309311 603.469
86.4502 0.0309311 604.072
90.7674 0.0309311 602.648
95.3002 0.0309311 603.928
100 0.0309311 603.622
0.01 0.0322875 373.269
0.0105056 0.0322875 373.255
0.0110303 0.0322875 373.24
0.0115811 0.0322875 373.223
0.0121594 0.0322875 373.204
0.0127667 0.0322875 373.184
0.0134042 0.0322875 373.161
0.0140736 0.0322875 373.136
0.0147764 0.0322875 373.109
0.0155144 0.0322875 373.078
0.0162891 0.0322875 373.045
0.0171026 0.0322875 373.008
0.0179567 0.0322875 372.968
0.0188534 0.0322875 372.923
0.0197949 0.0322875 372.874
0.0207835 0.0322875 372.82
0.0218214 0.0322875 372.76
0.0229111 0.0322875 372.695
0.0240553 0.0322875 372.623
0.0252566 0.0322875 372.543
0.0265178 0.0322875 372.456
0.0278421 0.0322875 372.36
0.0292325 0.0322875 372.254
0.0306924 0.0322875 372.138
0.0322251 0.0322875 372.01
0.0338344 0.0322875 371.869
0.035524 0.0322875 371.715
0.0372981 0.0322875 371.545
0.0391607 0.0322875 371.359
0.0411163 0.0322875 371.155
0.0431696 0.0322875 370.93
0.0453255 0.0322875 370.685
0.047589 0.0322875 370.415
0.0499655 0.0322875 370.121
0.0524608 0.0322875 369.798
0.0550806 0.0322875 369.445
0.0578312 0.0322875 369.06
0.0607193 0.0322875 368.639
0.0637515 0.0322875 368.181
0.0669352 0.0322875 367.681
0.0702779 0.0322875 367.139
0.0737875 0.0322875 366.55
0.0774723 0.0322875 365.911
0.0813412 0.0322875 365.221
0.0854033 0.0322875 364.476
0.0896683 0.0322875 363.674
0.0941462 0.0322875 362.814
0.0988478 0.0322875 361.893
0.103784 0.0322875 360.912
0.108967 0.0322875 359.872
0.114409 0.0322875 358.773
0.120122 0.0322875 357.62
0.126121 0.0322875 356.419
0.132419 0.0322875 355.177
0.139032 0.0322875 353.907
0.145975 0.0322875 352.623
0.153265 0.0322875 351.344
0.160919 0.0322875 350.097
0.168955 0.0322875 348.91
0.177392 0.0322875 347.821
0.186251 0.0322875 346.875
0.195552 0.0322875 346.123
0.205318 0.0322875 345.624
0.215571 0.0322875 345.447
0.226337 0.0322875 345.665
0.23764 0.0322875 346.359
0.249507 0.0322875 347.613
0.261967 0.0322875 349.513
0.27505 0.0322875 352.139
0.288785 0.0322875 355.568
0.303207 0.0322875 359.861
0.318349 0.0322875 365.064
0.334247 0.0322875 371.201
0.350939 0.0322875 378.267
0.368464 0.0322875 386.234
0.386865 0.0322875 395.041
0.406185 0.0322875 404.608
0.426469 0.0322875 414.835
0.447766 0.0322875 425.614
0.470127 0.0322875 436.838
0.493605 0.0322875 448.407
0.518255 0.0322875 460.242
0.544136 0.0322875 472.279
0.57131 0.0322875 484.475
0.59984 0.0322875 496.804
0.629796 0.0322875 509.249
0.661247 0.0322875 521.797
0.694269 0.0322875 534.433
0.72894 0.0322875 547.141
0.765342 0.0322875 559.891
0.803563 0.0322875 572.65
0.843692 0.0322875 585.374
0.885825 0.0322875 598.013
0.930062 0.0322875 610.513
0.976508 0.0322875 622.818
1.02527 0.0322875 634.876
1.07647 0.0322875 646.639
1.13023 0.0322875 658.072
1.18668 0.0322875 669.153
1.24594 0.0322875 679.875
1.30816 0.0322875 690.25
1.37349 0.0322875 700.295
1.44208 0.0322875 710.001
1.51409 0.0322875 719.281
1.5897 0.0322875 727.889
1.66909 0.0322875 735.398
1.75244 0.0322875 741.286
1.83996 0.0322875 745.053
1.93184 0.0322875 746.213
2.02832 0.0322875 744.138
2.12961 0.0322875 738.027
2.23596 0.0322875 727.349
2.34762 0.0322875 712.699
2.46486 0.0322875 696.119
2.58795 0.0322875 680.225
2.71719 0.0322875 666.959
2.85289 0.0322875 656.958
2.99535 0.0322875 649.525
3.14494 0.0322875 643.308
3.30199 0.0322875 637.454
3.46689 0.0322875 632.017
3.64003 0.0322875 627.448
3.8218 0.0322875 624.211
4.01266 0.0322875 622.587
4.21305 0.0322875 621.923
4.42344 0.0322875 620.878
4.64435 0.0322875 620.001
4.87628 0.0322875 621.256
5.11979 0.0322875 623.548
5.37547 0.0322875 624.371
5.64392 0.0322875 623.646
5.92577 0.0322875 623.581
6.22169 0.0322875 626.956
6.5324 0.0322875 632.096
6.85862 0.0322875 633.412
7.20113 0.0322875 630.976
7.56075 0.0322875 630.039
7.93832 0.0322875 631.33
8.33475 0.0322875 631.632
8.75098 0.0322875 629.632
9.188 0.0322875 625.686
9.64683 0.0322875 622.726
10.1286 0.0322875 624.352
10.6344 0.0322875 627.699
11.1655 0.0322875 626.99
11.7231 0.0322875 622.359
12.3085 0.0322875 616.421
12.9232 0.0322875 613.214
13.5685 0.0322875 611.777
14.2461 0.0322875 611.969
14.9576 0.0322875 613.401
15.7045 0.0322875 615.891
16.4888 0.0322875 621.375
17.3122 0.0322875 620.892
18.1768 0.0322875 615.931
19.0845 0.0322875 612.455
20.0376 0.0322875 611.09
21.0382 0.0322875 610.978
22.0889 0.0322875 614.517
23.1919 0.0322875 617.296
24.3501 0.0322875 615.006
25.5661 0.0322875 615.112
26.8429 0.0322875 610.86
28.1834 0.0322875 614.172
29.5908 0.0322875 614.646
31.0686 0.0322875 613.139
32.6201 0.0322875 616.074
34.2491 0.0322875 611.578
35.9595 0.0322875 615.741
37.7553 0.0322875 613.753
39.6407 0.0322875 614.807
41.6203 0.0322875 614.493
43.6988 0.0322875 613.176
45.8811 0.0322875 616.462
48.1723 0.0322875 612.798
50.578 0.0322875 613.243
53.1038 0.0322875 613.517
55.7557 0.0322875 613.747
58.5401 0.0322875 616.274
61.4635 0.0322875 613.164
64.533 0.0322875 611.907
67.7557 0.0322875 612.762
71.1393 0.0322875 614.072
74.6919 0.0322875 613.589
78.422 0.0322875 611.725
82.3383 0.0322875 614.223
86.4502 0.0322875 614.783
90.7674 0.0322875 613.392
95.3002 0.0322875 614.647
100 0.0322875 614.419
0.01 0.0337034 373.263
0.0105056 0.0337034 373.249
0.0110303 0.0337034 373.233
0.0115811 0.0337034 373.215
0.0121594 0.0337034 373.196
0.0127667 0.0337034 373.174
0.0134042 0.0337034 373.151
0.0140736 0.0337034 373.125
0.0147764 0.0337034 373.096
0.0155144 0.0337034 373.064
0.0162891 0.0337034 373.029
0.0171026 0.0337034 372.991
0.0179567 0.0337034 372.949
0.0188534 0.0337034 372.902
0.0197949 0.0337034 372.851
0.0207835 0.0337034 372.794
0.0218214 0.0337034 372.732
0.0229111 0.0337034 372.664
0.0240553 0.0337034 372.589
0.0252566 0.0337034 372.506
0.0265178 0.0337034 372.415
0.0278421 0.0337034 372.314
0.0292325 0.0337034 372.204
0.0306924 0.0337034 372.083
0.0322251 0.0337034 371.949
0.0338344 0.0337034 371.803
0.035524 0.0337034 371.642
0.0372981 0.0337034 371.465
0.0391607 0.0337034 371.271
0.0411163 0.0337034 371.058
0.0431696 0.0337034 370.825
0.0453255 0.0337034 370.569
0.047589 0.0337034 370.288
0.0499655 0.0337034 369.982
0.0524608 0.0337034 369.646
0.0550806 0.0337034 369.279
0.0578312 0.0337034 368.878
0.0607193 0.0337034 368.441
0.0637515 0.0337034 367.965
0.0669352 0.0337034 367.447
0.0702779 0.0337034 366.884
0.0737875 0.0337034 366.273
0.0774723 0.0337034 365.612
0.0813412 0.0337034 364.897
0.0854033 0.0337034 364.127
0.0896683 0.0337034 363.299
0.0941462 0.0337034 362.411
0.0988478 0.0337034 361.464
0.103784 0.0337034 360.455
0.108967 0.0337034 359.388
0.114409 0.0337034 358.263
0.120122 0.0337034 357.087
0.126121 0.0337034 355.864
0.132419 0.0337034 354.606
0.139032 0.0337034 353.325
0.145975 0.0337034 352.039
0.153265 0.0337034 350.768
0.160919 0.0337034 349.54
0.168955 0.0337034 348.388
0.177392 0.0337034 347.353
0.186251 0.0337034 346.482
0.195552 0.0337034 345.831
0.205318 0.0337034 345.462
0.215571 0.0337034 345.448
0.226337 0.0337034 345.866
0.23764 0.0337034 346.799
0.249507 0.0337034 348.332
0.261967 0.0337034 350.55
0.27505 0.0337034 353.534
0.288785 0.0337034 357.355
0.303207 0.0337034 362.069
0.318349 0.0337034 367.713
0.334247 0.0337034 374.301
0.350939 0.0337034 381.816
0.368464 0.0337034 390.218
0.386865 0.0337034 399.437
0.406185 0.0337034 409.382
0.426469 0.0337034 419.951
0.447766 0.0337034 431.032
0.470127 0.0337034 442.523
0.493605 0.0337034 454.333
0.518255 0.0337034 466.389
0.544136 0.0337034 478.639
0.57131 0.0337034 491.049
0.59984 0.0337034 503.598
0.629796 0.0337034 516.272
0.661247 0.0337034 529.061
0.694269 0.0337034 541.951
0.72894 0.0337034 554.919
0.765342 0.0337034 567.936
0.803563 0.0337034 580.964
0.843692 0.0337034 593.957
0.885825 0.0337034 606.863
0.930062 0.0337034 619.625
0.976508 0.0337034 632.186
1.02527 0.0337034 644.49
1.07647 0.0337034 656.49
1.13023 0.0337034 668.145
1.18668 0.0337034 679.433
1.24594 0.0337034 690.343
1.30816 0.0337034 700.881
1.37349 0.0337034 711.057
1.44208 0.0337034 720.855
1.51409 0.0337034 730.18
1.5897 0.0337034 738.781
1.66909 0.0337034 746.239
1.75244 0.0337034 752.05
1.83996 0.0337034 755.749
1.93184 0.0337034 756.893
2.02832 0.0337034 754.887
2.12961 0.0337034 748.93
2.23596 0.0337034 738.468
2.34762 0.0337034 724.051
2.46486 0.0337034 707.665
2.58795 0.0337034 691.864
2.71719 0.0337034 678.57
2.85289 0.0337034 668.447
2.99535 0.0337034 660.834
3.14494 0.0337034 654.391
3.30199 0.0337034 648.268
3.46689 0.0337034 642.535
3.64003 0.0337034 637.656
3.8218 0.0337034 634.12
4.01266 0.0337034 632.241
4.21305 0.0337034 631.367
4.42344 0.0337034 630.12
4.64435 0.0337034 629.074
4.87628 0.0337034 630.35
5.11979 0.0337034 632.99
5.37547 0.0337034 634.405
5.64392 0.0337034 634.225
5.92577 0.0337034 634.315
6.22169 0.0337034 637.406
6.5324 0.0337034 642.086
6.85862 0.0337034 643.037
7.20113 0.0337034 640.476
7.56075 0.0337034 639.571
7.93832 0.0337034 640.917
8.33475 0.0337034 641.297
8.75098 0.0337034 639.432
9.188 0.0337034 635.786
9.64683 0.0337034 633.307
10.1286 0.0337034 635.37
10.6344 0.0337034 638.972
11.1655 0.0337034 638.384
11.7231 0.0337034 633.582
12.3085 0.0337034 627.294
12.9232 0.0337034 623.714
13.5685 0.0337034 622.261
14.2461 0.0337034 622.729
14.9576 0.0337034 624.323
15.7045 0.0337034 626.745
16.4888 0.0337034 632.013
17.3122 0.0337034 631.499
18.1768 0.0337034 626.672
19.0845 0.0337034 623.44
20.0376 0.0337034 622.122
21.0382 0.0337034 622.014
22.0889 0.0337034 625.458
23.1919 0.0337034 628.076
24.3501 0.0337034 625.923
25.5661 0.0337034 626.015
26.8429 0.0337034 621.802
28.1834 0.0337034 625.09
29.5908 0.0337034 625.558
31.0686 0.0337034 624.088
32.6201 0.0337034 626.997
34.2491 0.0337034 622.522
35.9595 0.0337034 626.62
37.7553 0.0337034 624.661
39.6407 0.0337034 625.784
41.6203 0.0337034 625.395
43.6988 0.0337034 624.101
45.8811 0.0337034 627.342
48.1723 0.0337034 623.766
50.578 0.0337034 624.197
53.1038 0.0337034 624.43
55.7557 0.0337034 624.67
58.5401 0.0337034 627.194
61.4635 0.0337034 624.074
64.533 0.0337034 622.86
67.7557 0.0337034 623.742
71.1393 0.0337034 625.008
74.6919 0.0337034 624.539
78.422 0.0337034 622.671
82.3383 0.0337034 625.168
86.4502 0.0337034 625.686
90.7674 0.0337034 624.328
95.3002 0.0337034 625.557
100 0.0337034 625.41
0.01 0.0351814 373.257
0.0105056 0.0351814 373.242
0.0110303 0.0351814 373.225
0.0115811 0.0351814 373.207
0.0121594 0.0351814 373.186
0.0127667 0.0351814 373.164
0.0134042 0.0351814 373.139
0.0140736 0.0351814 373.112
0.0147764 0.0351814 373.082
0.0155144 0.0351814 373.049
0.0162891 0.0351814 373.013
0.0171026 0.0351814 372.973
0.0179567 0.0351814 372.929
0.0188534 0.0351814 372.88
0.0197949 0.0351814 372.827
0.0207835 0.0351814 372.768
0.0218214 0.0351814 372.703
0.0229111 0.0351814 372.632
0.0240553 0.0351814 372.553
0.0252566 0.0351814 372.467
0.0265178 0.0351814 372.372
0.0278421 0.0351814 372.267
0.0292325 0.0351814 372.152
0.0306924 0.0351814 372.025
0.0322251 0.0351814 371.887
0.0338344 0.0351814 371.734
0.035524 0.0351814 371.566
0.0372981 0.0351814 371.382
0.0391607 0.0351814 371.18
0.0411163 0.0351814 370.958
0.0431696 0.0351814 370.715
0.0453255 0.0351814 370.448
0.047589 0.0351814 370.156
0.0499655 0.0351814 369.837
0.0524608 0.0351814 369.488
0.0550806 0.0351814 369.106
0.0578312 0.0351814 368.69
0.0607193 0.0351814 368.236
0.0637515 0.0351814 367.741
0.0669352 0.0351814 367.203
0.0702779 0.0351814 366.619
0.0737875 0.0351814 365.986
0.0774723 0.0351814 365.302
0.0813412 0.0351814 364.562
0.0854033 0.0351814 363.766
0.0896683 0.0351814 362.912
0.0941462 0.0351814 361.997
0.0988478 0.0351814 361.022
0.103784 0.0351814 359.986
0.108967 0.0351814 358.892
0.114409 0.0351814 357.742
0.120122 0.0351814 356.543
0.126121 0.0351814 355.302
